Email,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,Searches
k7khg3p8@gmail.com,18,14,0,20,19,0,13,9,14,0,5,15,13,14,20,"P04,P15,P05,P01,P12,P02"
7t05ryaf@gmail.com,20,8,0,10,11,18,13,11,9,4,6,10,10,10,15,"P01,P06,P15,P09,P05,P08"
1azg9c7z@gmail.com,13,15,6,11,17,18,15,18,18,7,14,7,12,19,15,"P14,P06,P08,P09,P05,P02"
zqwxisz4@outlook.com,19,12,20,5,17,14,16,10,1,15,20,1,10,10,19,"P03,P11,P01,P15,P05,P07"
qa3iava1@gmail.com,13,0,19,5,7,10,2,8,7,15,7,2,2,17,2,"P03,P14,P10,P01,P06,P08"
xve9nend@gmail.com,0,0,19,19,7,0,4,18,20,9,1,6,7,7,1,"P13,P03,P04,P08,P10,P05"
att5qmni@connect.np.edu.sg,8,18,10,8,20,5,6,14,16,14,17,7,6,17,11,"P05,P02,P11,P12,P09,P08"
w351ld90@yahoo.com,0,5,13,12,10,2,19,7,9,2,7,10,14,3,14,"P07,P13,P15,P03,P04,P05"
zie1ignk@connect.np.edu.sg,0,20,1,8,4,13,0,4,14,9,10,1,2,3,0,"P02,P09,P06,P11,P10,P04"
a3kem5ox@outlook.com,17,11,1,11,13,14,18,13,10,0,2,9,2,19,4,"P14,P07,P01,P06,P05,P08"
va0rksy9@connect.np.edu.sg,19,8,0,0,17,11,15,8,2,15,10,12,7,1,20,"P15,P01,P05,P07,P10,P12"
ebgvcvbx@connect.np.edu.sg,14,10,15,11,15,3,6,19,3,2,20,2,0,14,15,"P11,P08,P12,P05,P15,P01"
o7vo90qo@outlook.com,2,17,17,1,4,19,1,0,3,7,0,3,9,14,13,"P06,P04,P03,P14,P15,P13"
39wj2out@yahoo.com,18,9,15,10,20,4,9,14,20,18,9,6,4,17,10,"P05,P09,P01,P10,P14,P03"
cfa3k9jp@yahoo.com,14,14,13,16,18,11,4,10,16,7,13,10,9,18,6,"P05,P14,P04,P09,P01,P02"
lwlyo9tr@outlook.com,8,9,14,17,8,13,7,2,20,11,6,17,8,3,19,"P10,P15,P04,P12,P03,P06"
9s7x5qqa@gmail.com,18,11,6,14,9,6,6,18,5,19,7,10,1,1,16,"P10,P01,P08,P15,P04,P02"
dabm7yes@yahoo.com,13,4,1,2,16,16,13,13,16,6,9,8,9,11,5,"P05,P06,P09,P01,P07,P08"
xd114mqa@yahoo.com,20,2,18,14,15,0,2,12,12,6,11,14,13,10,13,"P01,P03,P05,P04,P12,P13"
w7kdm2v7@gmail.com,11,18,15,9,19,7,8,20,1,20,11,14,12,6,7,"P08,P10,P05,P02,P03,P12"
2i92v4ka@outlook.com,17,15,6,7,19,2,19,6,4,10,0,15,2,20,14,"P14,P07,P07,P01,P02,P12"
yut3gq2y@outlook.com,8,14,18,15,14,14,17,19,1,6,7,1,2,11,17,"P08,P03,P07,P15,P04,P02"
a3vxbk9s@outlook.com,8,0,3,16,7,3,5,12,13,9,7,0,12,20,11,"P14,P04,P09,P08,P13,P10"
861x3l4k@connect.np.edu.sg,20,3,3,3,16,14,16,12,9,20,8,8,2,7,11,"P01,P10,P05,P07,P06,P08"
dmfxyiwz@outlook.com,7,5,20,12,1,3,15,15,2,12,7,20,18,1,2,"P03,P12,P13,P07,P08,P04"
p7o3umts@gmail.com,16,12,11,7,3,6,20,1,4,2,5,0,3,2,18,"P07,P15,P01,P02,P03,P04"
594w684w@gmail.com,14,13,15,15,9,4,19,17,8,3,14,20,9,16,4,"P12,P07,P08,P14,P03,P04"
ynyiilxy@outlook.com,10,5,0,3,13,3,19,9,16,6,1,16,9,2,10,"P07,P09,P12,P05,P01,P15"
hoh7yn1g@connect.np.edu.sg,17,5,5,19,18,18,11,7,4,8,20,12,16,0,15,"P11,P04,P05,P13,P01,P13"
nspx2lvs@gmail.com,1,0,10,4,0,20,3,16,11,18,2,5,5,1,15,"P06,P10,P08,P15,P09,P03"
zyurng96@yahoo.com,20,18,11,3,5,17,10,8,6,6,2,10,0,4,6,"P01,P02,P06,P03,P07,P12"
tygobrn6@connect.np.edu.sg,6,20,6,13,17,17,6,3,3,5,14,18,19,11,12,"P02,P13,P12,P05,P10,P11"
yu2neooe@yahoo.com,4,17,19,9,2,0,6,4,16,11,18,3,18,4,10,"P03,P11,P13,P02,P09,P10"
lng0oexc@gmail.com,1,0,8,2,11,4,8,4,6,6,19,18,11,2,6,"P11,P12,P05,P13,P03,P07"
ubi3zvwt@connect.np.edu.sg,12,8,12,2,20,18,16,16,13,8,8,15,4,15,2,"P05,P06,P07,P08,P12,P14"
a8hzx73q@gmail.com,18,10,13,4,17,6,12,1,19,4,20,3,18,8,17,"P11,P09,P01,P13,P05,P15"
8ikgsm5w@gmail.com,19,15,4,12,6,12,14,17,10,12,18,11,9,5,3,"P01,P11,P08,P01,P07,P04"
gbvbx9y5@connect.np.edu.sg,0,9,9,0,9,10,13,19,14,18,1,18,7,17,12,"P08,P10,P12,P14,P09,P07"
onb14ngi@outlook.com,3,9,19,16,17,17,18,10,8,4,13,5,17,14,5,"P03,P07,P05,P06,P13,P04"
ufxkom5y@connect.np.edu.sg,14,20,4,0,10,15,11,16,5,5,2,4,18,0,12,"P02,P13,P08,P06,P01,P01"
s4gs0j7z@outlook.com,12,4,5,14,15,16,12,20,12,12,11,9,15,0,9,"P08,P06,P05,P13,P04,P01"
rcrzj0in@yahoo.com,18,8,0,6,20,17,9,13,18,11,19,20,4,15,0,"P05,P12,P11,P01,P07,P06"
hsj5u81d@outlook.com,8,14,0,8,0,11,17,6,4,19,11,12,10,9,11,"P10,P07,P02,P12,P06,P11"
1t46thpo@gmail.com,17,0,0,0,4,17,1,2,16,20,10,9,5,7,18,"P10,P15,P01,P06,P09,P11"
cw7dceby@yahoo.com,7,3,14,1,1,0,0,0,12,6,1,1,2,1,6,"P03,P09,P01,P10,P15,P02"
4zoauw2y@gmail.com,17,11,4,14,13,11,14,13,14,7,14,3,4,20,9,"P14,P01,P04,P07,P09,P11"
hl4o0eix@connect.np.edu.sg,20,18,18,13,14,15,2,10,15,0,18,9,11,5,3,"P01,P02,P03,P11,P06,P09"
vjymzsen@connect.np.edu.sg,15,8,16,16,17,20,12,1,9,8,1,14,9,13,11,"P06,P05,P03,P04,P01,P12"
6ya24xiq@gmail.com,9,15,7,15,2,2,19,0,5,1,14,19,17,5,11,"P07,P12,P13,P02,P04,P11"
e3rv3aeq@yahoo.com,17,14,14,13,2,2,15,19,12,12,20,9,6,18,0,"P11,P08,P14,P01,P07,P02"
vqwv9rx6@yahoo.com,10,18,6,12,5,10,1,0,2,19,8,5,7,15,9,"P10,P02,P14,P04,P01,P06"
h0wrwf7u@connect.np.edu.sg,6,16,6,17,11,4,1,5,18,18,19,6,10,8,11,"P11,P09,P10,P04,P02,P05"
eqqcuw5p@yahoo.com,3,15,4,10,19,7,9,9,11,7,3,11,18,1,4,"P05,P13,P02,P09,P12,P04"
v6fjbmyv@connect.np.edu.sg,7,9,20,11,12,3,13,18,2,19,2,9,1,16,20,"P03,P15,P10,P08,P14,P07"
tccieeqy@gmail.com,0,6,5,13,1,2,13,18,19,10,12,4,1,13,14,"P01,P08,P15,P04,P07,P14"
ajosylnu@connect.np.edu.sg,3,6,19,11,7,1,4,11,12,12,4,8,15,2,11,"P03,P13,P09,P10,P04,P08"
z7eiglue@yahoo.com,14,3,16,7,4,9,16,18,9,15,3,18,8,10,6,"P08,P12,P03,P07,P10,P01"
1a0el2kg@outlook.com,9,6,2,13,6,15,10,15,4,2,11,16,13,1,18,"P15,P12,P07,P08,P04,P13"
kwopimo0@connect.np.edu.sg,0,7,12,5,6,4,7,16,7,0,1,20,11,4,15,"P12,P08,P15,P03,P13,P02"
j6avmu4p@yahoo.com,15,12,1,13,19,14,10,6,3,2,1,14,9,10,9,"P05,P01,P06,P12,P04,P02"
8hfhxutv@outlook.com,16,9,0,3,15,13,12,0,20,5,18,15,5,6,10,"P09,P11,P01,P05,P12,P06"
31x43cvo@connect.np.edu.sg,7,1,16,19,9,1,3,15,5,14,0,0,12,19,9,"P04,P14,P03,P08,P10,P13"
bwpx1wc0@connect.np.edu.sg,4,16,10,9,6,3,4,20,5,16,10,7,18,15,19,"P08,P15,P13,P02,P10,P14"
mdjsglr2@gmail.com,18,1,20,10,10,11,18,5,18,18,4,3,17,2,6,"P14,P01,P07,P09,P10,P13"
vytc62t3@yahoo.com,3,18,17,14,5,4,11,8,7,4,20,17,16,19,18,"P11,P14,P02,P15,P03,P12"
aalsy4in@outlook.com,5,19,1,4,15,11,8,3,3,0,18,5,18,7,0,"P02,P11,P13,P05,P06,P07"
9um6jreq@connect.np.edu.sg,2,1,2,7,13,6,6,15,20,20,3,4,17,11,15,"P09,P10,P10,P08,P15,P05"
4iz6cmxx@gmail.com,3,19,6,8,0,2,9,0,13,3,12,11,11,19,18,"P02,P14,P15,P09,P11,P12"
c1h4duum@yahoo.com,20,0,3,0,15,17,2,17,0,2,19,1,20,10,11,"P01,P13,P11,P06,P08,P05"
gktnoadq@gmail.com,1,20,13,17,0,2,15,8,6,18,2,7,8,10,1,"P02,P10,P04,P07,P03,P14"
a8cmaml6@connect.np.edu.sg,15,10,19,10,4,10,4,5,19,5,14,6,9,18,9,"P03,P03,P14,P01,P11,P02"
x3ojn0d8@gmail.com,1,4,9,14,1,3,0,11,2,14,6,6,17,6,3,"P13,P06,P10,P08,P03,P11"
y4y36ygb@gmail.com,14,20,10,12,10,9,6,8,13,19,20,0,14,9,9,"P02,P11,P10,P01,P13,P09"
zb1cieqh@yahoo.com,9,8,5,1,9,20,17,2,9,11,11,15,1,18,20,"P06,P15,P14,P07,P12,P10"
ayluksco@connect.np.edu.sg,13,4,4,19,17,17,19,19,7,9,13,1,20,1,16,"P13,P04,P03,P08,P05,P06"
1m3mcdzf@connect.np.edu.sg,20,8,2,16,3,19,2,10,18,2,5,19,17,8,12,"P01,P06,P12,P09,P13,P04"
v93wajxa@gmail.com,19,16,14,3,1,12,12,7,13,11,13,15,15,11,16,"P01,P02,P15,P12,P13,P03"
8q0ysilj@yahoo.com,17,13,15,18,14,12,11,5,7,8,9,19,16,6,8,"P07,P04,P01,P13,P03,P05"
gyfat5su@yahoo.com,9,2,6,17,6,17,7,19,1,19,18,20,10,7,7,"P12,P08,P10,P11,P04,P06"
ld7it8js@yahoo.com,2,7,11,17,0,0,19,0,0,4,19,14,10,10,9,"P07,P11,P04,P12,P03,P13"
2hoj9hjo@gmail.com,15,9,1,14,11,14,13,11,2,4,6,18,15,18,10,"P12,P14,P01,P13,P04,P06"
6gn69u5v@yahoo.com,5,16,4,4,11,17,10,10,10,15,20,1,19,19,6,"P11,P13,P14,P06,P02,P10"
6b5vnqx2@outlook.com,18,14,15,7,7,16,16,4,17,16,5,7,5,10,12,"P01,P09,P06,P07,P10,P03"
dzz9i14r@outlook.com,10,8,19,14,10,5,7,18,6,10,6,16,4,4,5,"P03,P08,P12,P04,P01,P13"
bkrmmope@yahoo.com,19,14,14,11,5,12,6,5,19,8,15,10,0,13,18,"P01,P09,P15,P11,P02,P03"
k096nqrq@connect.np.edu.sg,19,10,12,17,7,0,1,19,10,12,1,0,6,5,10,"P01,P08,P04,P03,P10,P02"
pq2vai80@yahoo.com,14,13,11,15,11,7,5,7,10,15,13,16,3,6,12,"P12,P04,P10,P01,P02,P11"
iyi3612x@connect.np.edu.sg,9,16,4,3,2,18,9,0,19,3,13,8,12,17,18,"P09,P06,P15,P14,P02,P11"
2kwqpa7n@outlook.com,11,12,11,2,11,18,0,5,12,15,20,15,14,16,20,"P11,P15,P06,P14,P10,P12"
r30y4dv8@connect.np.edu.sg,10,18,9,3,13,17,11,4,6,16,15,9,11,10,2,"P02,P06,P10,P11,P05,P07"
4jwi9j72@gmail.com,8,17,13,16,3,2,0,9,9,19,1,2,6,18,1,"P10,P14,P02,P04,P03,P08"
2s81tew2@connect.np.edu.sg,20,20,18,12,13,11,2,17,0,2,20,15,10,7,13,"P01,P02,P11,P03,P08,P12"
20urbedy@gmail.com,2,1,19,5,1,4,13,14,12,4,8,5,5,15,20,"P15,P03,P14,P08,P07,P09"
onqs3akm@gmail.com,11,6,1,5,7,4,6,15,10,19,16,13,7,6,3,"P10,P11,P08,P12,P01,P09"
kgrnm9ce@yahoo.com,8,20,9,17,3,11,10,13,16,4,15,11,1,10,10,"P02,P11,P09,P11,P08,P06"
lv3ovs8r@gmail.com,1,6,2,5,19,19,12,9,6,14,2,5,1,3,13,"P09,P06,P10,P15,P07,P08"
3ebyl1u2@outlook.com,0,18,3,13,1,0,12,15,19,4,17,2,1,1,13,"P09,P02,P11,P08,P04,P15"
3nn30fd0@gmail.com,10,7,0,2,3,5,15,11,4,13,8,20,11,7,11,"P12,P07,P10,P08,P13,P15"
9owxm94u@gmail.com,3,17,12,7,20,11,7,0,4,18,15,3,1,4,17,"P05,P10,P02,P15,P11,P03"
2q1czoug@gmail.com,20,9,11,19,15,20,12,0,10,10,7,2,16,4,18,"P01,P06,P04,P15,P13,P08"
gziyawyq@gmail.com,4,0,20,19,10,1,0,16,6,11,16,9,3,11,8,"P03,P04,P08,P11,P10,P14"
0zekpa3g@outlook.com,1,4,0,15,20,18,0,7,2,11,12,17,15,20,12,"P05,P14,P06,P12,P04,P13"
5claz888@outlook.com,8,13,7,16,18,4,6,3,4,11,2,0,5,4,0,"P05,P04,P02,P10,P01,P03"
8mw8q1e8@outlook.com,4,2,14,7,4,2,12,17,13,6,16,19,8,11,8,"P12,P08,P11,P03,P09,P07"
8az8txpn@outlook.com,17,14,10,19,20,15,16,13,14,16,16,12,8,7,9,"P05,P04,P01,P07,P10,P11"
9kllet3p@connect.np.edu.sg,13,19,18,9,5,1,18,7,18,10,15,5,2,5,4,"P02,P03,P07,P09,P11,P01"
52jyp0xk@connect.np.edu.sg,2,18,17,15,13,9,6,1,5,4,10,0,19,10,3,"P13,P02,P03,P04,P05,P11"
nf62w7tl@connect.np.edu.sg,0,9,5,13,16,7,19,7,1,2,15,19,15,17,5,"P07,P12,P14,P05,P11,P13"
1zmlf96c@outlook.com,17,7,3,18,9,1,16,9,18,4,7,5,13,2,16,"P04,P09,P01,P07,P15,P13"
d628367b@yahoo.com,3,11,6,12,5,18,4,14,0,14,7,4,18,8,18,"P06,P13,P15,P08,P10,P04"
1688rk7s@connect.np.edu.sg,13,17,14,14,1,4,5,6,0,13,18,12,13,13,12,"P11,P04,P03,P04,P01,P10"
976owhi9@yahoo.com,11,10,16,18,3,17,15,6,14,1,13,0,0,5,7,"P04,P09,P03,P07,P09,P11"
w057ll7j@gmail.com,15,9,7,2,7,14,2,0,20,6,14,2,3,5,0,"P09,P01,P06,P11,P02,P03"
yb1aqev1@outlook.com,8,15,18,8,7,19,17,8,19,16,19,14,12,7,3,"P06,P09,P11,P03,P07,P10"
7j47334u@yahoo.com,20,15,4,8,3,2,11,11,5,5,17,15,9,1,1,"P01,P11,P02,P12,P07,P08"
2jq7pp62@outlook.com,20,8,9,0,6,8,11,14,13,20,0,4,17,13,17,"P01,P10,P13,P15,P08,P09"
fg1bi0fv@yahoo.com,15,16,7,14,14,10,17,4,3,13,11,14,0,18,0,"P14,P07,P02,P01,P04,P05"
ehlq9mpf@outlook.com,2,9,5,5,8,0,16,6,20,0,15,2,14,2,13,"P09,P07,P11,P13,P15,P02"
tx0ne46d@connect.np.edu.sg,2,15,20,17,11,7,0,8,6,2,0,5,9,19,17,"P03,P14,P04,P15,P02,P05"
wks1p2tx@outlook.com,13,2,3,4,12,19,14,19,19,1,16,14,8,8,12,"P06,P08,P11,P11,P07,P12"
w68r7pyb@gmail.com,9,15,20,6,12,20,12,8,9,1,10,2,10,16,10,"P03,P06,P14,P02,P05,P07"
sloat58o@yahoo.com,8,14,12,13,4,4,4,5,16,9,2,2,3,0,9,"P09,P02,P04,P03,P10,P15"
nzmaz4v0@yahoo.com,1,3,15,16,2,8,8,8,12,9,19,18,13,5,13,"P11,P12,P04,P03,P13,P15"
dz5aqia3@yahoo.com,17,5,16,10,18,8,7,10,19,17,19,5,20,13,7,"P13,P09,P11,P05,P01,P10"
u8uwz4f8@yahoo.com,2,4,3,1,17,15,13,5,6,16,1,20,9,19,5,"P12,P14,P05,P10,P06,P07"
vgrc34nu@gmail.com,0,19,12,4,9,18,6,2,1,18,9,12,10,18,6,"P02,P06,P10,P14,P03,P12"
8vqfvyhb@gmail.com,7,18,15,16,17,1,12,2,5,15,15,16,14,14,19,"P15,P02,P05,P04,P12,P03"
qelei822@yahoo.com,5,7,12,15,3,10,6,11,2,5,11,2,3,14,6,"P04,P14,P03,P08,P11,P06"
n0upy8ij@gmail.com,7,11,19,15,7,12,12,9,12,2,2,9,3,12,8,"P03,P04,P06,P07,P09,P14"
r6iqys90@yahoo.com,15,8,16,5,20,4,15,3,3,8,6,15,4,17,12,"P05,P14,P03,P01,P07,P12"
d21dlr4s@gmail.com,19,15,5,3,1,10,17,0,5,9,20,20,3,10,8,"P11,P12,P01,P07,P02,P06"
f766b8bq@gmail.com,10,7,5,16,5,16,8,14,19,4,13,0,11,9,14,"P09,P04,P06,P08,P15,P11"
28fmcdb0@yahoo.com,3,18,20,13,4,5,14,0,18,2,9,16,15,19,16,"P03,P14,P02,P09,P12,P15"
5b30giur@outlook.com,9,19,14,19,15,9,5,16,20,1,20,9,20,13,15,"P09,P11,P15,P02,P04,P08"
dt83929w@connect.np.edu.sg,15,1,11,9,0,0,1,6,9,20,11,7,3,18,0,"P10,P14,P01,P03,P11,P04"
nqo8lmyu@outlook.com,9,9,18,5,15,18,1,1,4,20,10,4,6,15,10,"P10,P03,P06,P05,P14,P11"
s60116fa@outlook.com,19,11,1,6,17,7,8,20,5,13,14,0,10,9,14,"P08,P01,P05,P11,P06,P10"
b09to7v9@outlook.com,6,2,20,8,5,20,1,15,4,11,1,3,3,16,5,"P03,P06,P14,P08,P10,P04"
t9dcm763@gmail.com,8,1,13,15,6,20,4,4,17,18,11,16,2,16,4,"P06,P10,P12,P12,P14,P04"
swk39fso@outlook.com,4,8,7,14,16,10,18,8,9,3,2,14,7,9,14,"P07,P05,P04,P11,P15,P06"
3ogb9ess@yahoo.com,13,16,15,2,1,2,11,15,20,17,20,15,20,18,14,"P09,P11,P13,P14,P10,P02"
o2dj8dtg@outlook.com,12,20,10,14,18,9,10,1,20,4,11,12,14,8,7,"P02,P09,P05,P04,P13,P01"
kkx9w08b@yahoo.com,1,1,3,4,2,4,0,2,12,11,2,6,13,11,17,"P15,P13,P09,P10,P14,P12"
m0zr0syb@outlook.com,20,12,4,9,10,11,0,2,6,2,20,10,7,14,9,"P01,P11,P14,P14,P06,P05"
xz25bsfa@gmail.com,7,11,11,15,14,6,14,17,16,1,17,9,8,1,9,"P08,P11,P09,P10,P05,P07"
zzp6zb66@yahoo.com,2,20,17,18,6,20,4,13,3,12,1,20,11,17,9,"P02,P06,P12,P04,P03,P14"
0lvkhbdl@yahoo.com,19,9,18,15,11,10,6,13,4,17,4,8,14,4,5,"P13,P03,P10,P04,P13,P08"
2eblky8l@yahoo.com,18,4,10,14,19,3,5,17,15,4,5,18,10,6,5,"P05,P09,P12,P08,P09,P04"
iqdim3qg@yahoo.com,12,5,3,18,3,3,6,11,14,19,6,18,17,16,18,"P10,P04,P12,P15,P13,P14"
np9w9fkb@yahoo.com,18,14,12,19,2,11,14,16,8,4,12,20,9,7,13,"P12,P04,P01,P08,P02,P07"
3ygphd93@gmail.com,17,20,0,15,5,12,16,5,17,0,9,15,6,6,16,"P02,P01,P09,P07,P15,P04"
l2dt5cfh@yahoo.com,7,15,3,9,15,7,16,0,15,18,6,11,0,0,5,"P10,P07,P01,P05,P09,P12"
pf4z89qu@gmail.com,0,20,6,12,15,20,17,20,6,18,11,7,20,20,7,"P02,P06,P08,P13,P02,P10"
j439fjl7@gmail.com,16,20,2,17,10,14,17,15,13,15,17,2,20,7,0,"P02,P13,P04,P07,P11,P01"
h9sa16yt@connect.np.edu.sg,12,11,8,17,12,15,5,17,0,6,13,2,9,14,19,"P15,P04,P08,P06,P14,P11"
lzchyuoz@outlook.com,19,18,10,13,14,6,10,11,20,5,7,0,15,7,14,"P09,P01,P02,P13,P05,P12"
why9icwt@gmail.com,9,6,17,9,15,2,6,18,9,19,11,2,13,3,8,"P10,P08,P03,P05,P13,P11"
94hhimm9@yahoo.com,0,2,3,10,8,0,17,20,10,0,13,3,9,8,0,"P08,P07,P11,P04,P09,P13"
5arjb0io@yahoo.com,20,0,20,20,20,1,9,0,7,11,13,14,2,17,1,"P01,P03,P04,P05,P14,P12"
uidx3n5a@connect.np.edu.sg,2,4,4,7,10,5,12,1,8,20,13,6,14,14,10,"P10,P13,P14,P11,P07,P05"
kx6bsltv@gmail.com,10,20,7,2,3,13,4,19,7,2,6,10,12,15,20,"P02,P15,P08,P14,P06,P13"
kqkl4w8o@outlook.com,9,17,20,19,3,6,19,13,1,0,18,13,3,8,14,"P03,P04,P07,P11,P02,P15"
tvspznfv@gmail.com,18,11,19,12,11,12,3,19,18,18,8,14,10,14,9,"P03,P08,P01,P09,P10,P12"
n2yx245k@yahoo.com,8,18,11,10,8,14,13,2,7,3,5,13,7,11,8,"P02,P06,P07,P12,P03,P14"
l6u6pkgb@connect.np.edu.sg,15,4,14,12,14,1,20,12,0,15,8,17,12,2,9,"P07,P12,P05,P10,P03,P05"
s992a21o@connect.np.edu.sg,17,11,13,0,5,20,13,4,17,16,18,1,6,11,0,"P06,P11,P01,P09,P10,P03"
l3f4yfuc@yahoo.com,12,13,15,2,18,17,1,19,15,7,18,10,8,15,6,"P08,P05,P11,P06,P03,P09"
l7s7ryvg@connect.np.edu.sg,20,14,8,10,14,8,18,2,1,19,5,20,14,14,9,"P01,P12,P10,P07,P02,P05"
5l3hgzy4@outlook.com,13,17,9,17,8,18,19,10,8,5,1,7,9,7,2,"P07,P06,P04,P04,P01,P08"
a5u0wsde@outlook.com,2,7,4,7,16,15,14,6,15,12,15,4,13,20,18,"P14,P15,P05,P06,P09,P11"
gd9zpvxt@outlook.com,3,0,3,6,2,11,14,3,1,18,4,4,14,11,12,"P10,P07,P13,P15,P06,P14"
z19sc7fw@connect.np.edu.sg,2,14,5,10,5,8,3,1,13,4,16,8,15,13,9,"P11,P13,P02,P09,P14,P04"
gkbxspt2@outlook.com,6,16,3,4,20,1,4,19,0,3,4,18,14,4,13,"P05,P08,P12,P02,P13,P15"
5rubfjjs@outlook.com,19,2,12,14,9,19,0,2,17,6,5,3,7,11,17,"P01,P15,P09,P15,P04,P03"
zba8qrbx@gmail.com,4,13,2,15,20,1,17,12,19,15,1,12,16,6,4,"P05,P09,P07,P13,P04,P10"
hnrtppq0@yahoo.com,13,1,20,3,18,6,7,17,6,11,4,17,3,2,7,"P03,P05,P08,P12,P01,P10"
rpn2wj4i@gmail.com,11,16,1,3,16,1,4,8,7,6,6,11,11,19,3,"P14,P02,P05,P01,P12,P13"
heawwse1@connect.np.edu.sg,7,20,20,7,17,16,20,13,3,17,15,6,5,20,14,"P02,P03,P07,P14,P05,P10"
b0jpx8kc@gmail.com,14,13,8,17,11,1,13,13,3,1,18,14,3,11,2,"P11,P04,P08,P12,P02,P07"
pukwwm3k@outlook.com,16,12,11,18,5,2,6,11,12,7,20,10,20,6,13,"P11,P13,P06,P01,P15,P02"
z5h3tqqx@gmail.com,6,13,17,5,8,4,12,16,6,13,18,17,11,6,1,"P11,P03,P12,P08,P02,P10"
gbg5bhdy@outlook.com,11,4,2,18,7,8,7,9,1,7,12,8,13,2,13,"P04,P13,P15,P11,P01,P02"
pq8jryyk@outlook.com,9,20,12,12,14,15,4,15,8,0,12,9,3,4,17,"P02,P15,P06,P08,P05,P03"
jc7kqafj@gmail.com,20,15,19,6,17,1,17,14,1,7,4,8,18,5,11,"P01,P03,P13,P05,P07,P02"
njcjinue@outlook.com,18,18,10,16,16,20,6,10,10,15,6,16,6,9,14,"P06,P01,P02,P04,P05,P12"
iky5ssoo@gmail.com,7,17,17,20,6,14,12,17,1,3,4,7,8,3,4,"P04,P09,P03,P08,P06,P07"
uakp7ij3@connect.np.edu.sg,4,4,9,15,1,20,14,14,20,8,0,17,4,14,0,"P06,P09,P12,P04,P07,P08"
n55k8oah@gmail.com,4,4,0,12,2,6,0,14,1,12,0,6,4,13,9,"P08,P14,P04,P10,P15,P06"
n7pu0rp3@gmail.com,9,8,19,13,6,4,17,7,4,16,19,5,12,3,19,"P03,P11,P07,P07,P10,P04"
7tgcz97h@connect.np.edu.sg,20,5,20,18,18,7,5,13,15,16,18,5,18,6,17,"P01,P03,P04,P05,P11,P13"
w60tli84@gmail.com,14,12,4,12,20,16,18,10,7,3,7,2,20,1,16,"P05,P13,P07,P06,P15,P01"
sicgo47o@connect.np.edu.sg,13,19,6,2,17,7,9,20,0,14,10,17,15,15,9,"P08,P02,P05,P12,P13,P14"
7ufmiuij@yahoo.com,4,0,8,10,3,11,17,10,12,10,13,2,3,16,3,"P07,P14,P11,P09,P01,P04"
4dfur551@outlook.com,10,13,2,8,5,3,15,5,5,11,15,5,6,5,2,"P07,P11,P02,P10,P01,P04"
u0b8rl6f@outlook.com,0,18,3,17,9,14,20,10,6,18,13,9,20,3,4,"P07,P13,P02,P10,P04,P06"
gove6c3u@connect.np.edu.sg,11,20,10,4,8,14,3,4,3,0,7,8,10,2,3,"P02,P06,P01,P03,P13,P05"
ftvh3wjk@connect.np.edu.sg,2,12,5,3,16,14,14,8,12,20,7,9,20,10,2,"P10,P13,P05,P06,P07,P02"
hsvvdsk9@gmail.com,1,15,7,5,20,17,19,16,7,10,15,14,16,0,0,"P05,P07,P06,P08,P13,P02"
v94ahvpm@connect.np.edu.sg,5,19,18,9,6,0,2,20,2,7,1,5,4,0,15,"P08,P02,P03,P15,P04,P10"
xhw17okk@yahoo.com,14,18,14,3,11,4,7,4,20,4,20,3,0,14,19,"P09,P11,P15,P02,P01,P03"
570u3byr@outlook.com,19,9,0,15,16,7,14,2,20,11,15,9,14,8,7,"P09,P01,P05,P04,P11,P07"
gqqagjdg@connect.np.edu.sg,8,0,9,4,2,13,14,16,4,12,11,18,19,1,20,"P15,P13,P12,P08,P07,P06"
f23ysozf@gmail.com,18,8,0,14,19,8,8,19,6,20,11,2,6,1,6,"P10,P05,P08,P01,P04,P11"
fg852d7b@connect.np.edu.sg,9,11,14,11,17,15,3,9,14,11,13,10,2,6,1,"P05,P06,P03,P09,P11,P02"
775o8gwn@connect.np.edu.sg,17,17,14,2,2,0,4,4,8,13,2,2,14,11,6,"P01,P02,P03,P13,P10,P14"
vjotothp@yahoo.com,18,1,11,17,5,5,0,5,4,15,15,11,16,16,5,"P01,P04,P13,P14,P10,P11"
vobfj0ae@outlook.com,18,4,15,6,20,7,5,7,10,7,3,18,6,12,10,"P05,P01,P12,P03,P14,P09"
ptr3zf9z@connect.np.edu.sg,19,9,8,14,19,11,1,10,19,14,4,2,5,0,13,"P01,P05,P09,P04,P10,P15"
m78pos3c@connect.np.edu.sg,13,15,12,15,4,11,5,17,16,10,16,4,19,3,11,"P13,P08,P09,P11,P02,P04"
hllz78so@yahoo.com,20,2,0,4,4,3,15,3,3,15,0,0,1,7,11,"P01,P07,P10,P15,P14,P04"
le96bfpe@connect.np.edu.sg,20,13,7,9,11,19,10,5,15,8,17,2,13,0,17,"P01,P06,P11,P15,P09,P02"
2tys02hq@yahoo.com,17,11,14,17,11,11,0,19,20,8,7,13,19,9,20,"P09,P15,P08,P13,P01,P04"
h73bau1j@connect.np.edu.sg,15,19,4,19,14,0,10,14,0,16,10,17,12,5,17,"P02,P04,P12,P15,P10,P01"
utx4167c@yahoo.com,9,9,5,6,12,16,5,10,16,19,17,11,0,1,19,"P10,P15,P11,P06,P09,P05"
