Email,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,Searches
tizcero0@yahoo.com,15,18,13,1,14,19,2,17,1,4,14,4,16,13,10,"P06,P05,P08,P13,P01,P05"
wmnig5k8@outlook.com,13,7,11,8,17,8,20,3,6,3,0,5,17,13,11,"P07,P05,P13,P01,P14,P03"
rzmnymx5@outlook.com,19,14,19,9,8,12,18,11,7,8,18,7,20,9,15,"P13,P10,P03,P07,P11,P15"
ngestlm4@gmail.com,9,6,15,9,11,16,18,4,10,1,7,10,0,10,20,"P15,P07,P06,P03,P05,P09"
8nxos5gn@connect.np.edu.sg,5,13,8,2,6,15,12,15,12,1,7,20,14,19,20,"P12,P15,P14,P06,P08,P13"
vr724kxs@gmail.com,0,17,11,10,0,18,17,19,14,8,19,10,11,6,0,"P08,P11,P06,P02,P07,P14"
ep0ehe67@yahoo.com,6,5,11,15,19,16,3,11,16,14,2,17,18,6,11,"P05,P13,P12,P06,P09,P04"
wrhazxvi@outlook.com,9,15,2,9,1,12,9,10,7,18,7,9,4,8,20,"P15,P10,P02,P06,P08,P01"
sfb8vsgc@gmail.com,5,13,0,16,5,11,7,5,9,17,3,13,13,8,14,"P10,P04,P15,P02,P12,P13"
uo2rmt4v@gmail.com,19,14,15,12,7,9,7,18,20,11,8,5,5,14,7,"P09,P01,P08,P03,P02,P14"
69gkj737@connect.np.edu.sg,13,11,6,17,10,6,19,17,20,11,6,7,5,8,0,"P09,P07,P04,P08,P01,P02"
d4u7yw9n@yahoo.com,20,3,18,16,7,1,5,20,15,18,6,20,3,16,11,"P01,P08,P12,P03,P10,P04"
ap1zgxt5@gmail.com,18,6,17,0,18,4,19,20,12,4,15,18,10,0,3,"P08,P07,P01,P05,P12,P03"
oyzlew1z@outlook.com,11,17,12,2,1,20,14,4,0,20,17,6,4,8,7,"P06,P10,P02,P11,P07,P03"
vkoy0o13@yahoo.com,9,9,5,5,0,19,17,9,11,9,7,16,18,3,17,"P06,P13,P07,P15,P12,P09"
bay136c7@outlook.com,8,14,3,0,2,10,19,18,12,1,17,0,5,10,16,"P07,P08,P11,P15,P02,P09"
3m6cjl93@gmail.com,15,1,9,20,11,12,3,19,20,10,9,14,13,13,9,"P04,P04,P08,P01,P12,P13"
7rg1dqcm@connect.np.edu.sg,9,16,17,4,10,17,10,2,12,8,12,20,10,13,7,"P12,P03,P06,P02,P14,P09"
shzso44g@connect.np.edu.sg,6,7,9,6,14,8,4,2,18,0,19,19,1,0,13,"P11,P12,P09,P11,P15,P03"
8fffev3i@yahoo.com,10,16,11,6,14,3,0,7,1,5,10,13,5,1,8,"P02,P05,P12,P03,P01,P11"
yu4lhqmm@gmail.com,18,5,15,1,13,6,1,1,10,17,9,11,12,19,6,"P14,P15,P10,P03,P05,P13"
kbjr6cq4@yahoo.com,19,5,14,2,7,5,18,16,2,10,6,14,3,9,11,"P01,P07,P08,P03,P12,P15"
3yjkp2ib@outlook.com,3,13,8,7,0,11,11,17,8,10,4,13,1,16,12,"P08,P14,P02,P12,P15,P06"
vayt0q5w@connect.np.edu.sg,2,20,4,18,19,10,10,1,6,4,12,6,6,12,15,"P02,P05,P04,P15,P11,P14"
xgyzl1s0@gmail.com,16,16,11,20,6,7,16,6,18,8,19,20,20,4,20,"P04,P12,P13,P15,P11,P09"
dwge52w6@outlook.com,11,9,5,3,6,11,12,1,7,7,11,20,2,17,7,"P12,P14,P07,P01,P06,P11"
oipaw1dk@connect.np.edu.sg,0,9,15,13,3,1,16,17,17,9,9,1,4,11,2,"P08,P09,P07,P03,P04,P14"
3aadbcpz@gmail.com,17,10,7,13,11,5,6,12,2,10,2,4,3,2,16,"P01,P15,P04,P08,P05,P02"
i2uv8jei@connect.np.edu.sg,11,3,4,5,16,17,5,3,18,7,9,8,4,19,12,"P14,P09,P06,P05,P15,P01"
96mxr5c8@yahoo.com,1,11,3,12,16,20,8,6,7,15,15,17,20,0,9,"P06,P13,P12,P05,P10,P11"
3lbgmlu6@gmail.com,16,17,18,12,16,2,4,13,3,3,2,9,13,18,16,"P03,P14,P02,P01,P05,P15"
kvnik6ui@connect.np.edu.sg,1,8,1,19,11,9,17,5,13,4,1,20,9,4,12,"P12,P04,P07,P09,P15,P05"
8wvpzaqk@yahoo.com,9,14,9,14,4,17,6,13,7,9,10,13,14,18,10,"P14,P06,P02,P04,P13,P08"
jsbrcyg7@gmail.com,1,13,2,5,5,0,4,16,1,19,9,1,13,5,3,"P10,P08,P02,P13,P11,P04"
gx0kuzdd@outlook.com,7,15,16,17,16,11,9,15,7,2,8,4,19,16,15,"P13,P04,P03,P05,P14,P02"
oq3lnivv@outlook.com,14,11,5,9,14,1,12,9,16,17,17,8,7,3,7,"P10,P11,P09,P01,P05,P07"
glturkwf@connect.np.edu.sg,18,7,16,1,9,17,18,5,8,5,6,15,7,1,16,"P01,P07,P06,P03,P15,P12"
aa2rbszq@outlook.com,0,16,12,12,6,11,4,2,17,3,3,20,5,14,6,"P12,P09,P02,P14,P03,P04"
rp9b253b@outlook.com,8,5,2,13,12,16,18,16,12,12,8,1,10,20,3,"P14,P07,P06,P08,P04,P05"
xbyv1qx5@connect.np.edu.sg,3,4,18,0,16,17,11,16,9,10,11,11,0,7,17,"P03,P06,P15,P05,P04,P07"
vt5j8sgb@yahoo.com,16,10,19,14,11,8,4,18,10,10,11,1,3,10,8,"P13,P08,P01,P04,P05,P11"
fzfvtlb5@yahoo.com,20,3,14,8,13,10,13,20,13,8,11,11,12,13,12,"P01,P08,P03,P05,P07,P09"
dlwnfn4x@gmail.com,5,1,0,10,15,20,15,11,4,20,17,17,5,19,0,"P06,P10,P14,P11,P12,P05"
4ayicibv@outlook.com,9,11,15,7,16,1,13,15,5,6,8,12,0,1,5,"P05,P03,P08,P07,P12,P02"
pwjjmlea@connect.np.edu.sg,3,15,9,2,19,13,3,9,0,8,2,19,0,17,5,"P05,P12,P14,P02,P06,P03"
3gl82dup@connect.np.edu.sg,14,8,1,18,13,8,14,13,7,13,17,7,1,0,13,"P04,P11,P01,P07,P05,P08"
06zd69bt@connect.np.edu.sg,20,5,17,8,13,6,16,15,18,4,13,12,10,3,6,"P01,P09,P03,P12,P08,P05"
dqya74ui@gmail.com,13,9,13,10,2,9,20,9,1,2,16,8,10,5,18,"P07,P15,P11,P01,P03,P04"
jiemc9r1@gmail.com,5,4,7,16,18,11,11,10,13,1,3,20,4,10,8,"P12,P05,P04,P09,P06,P07"
7di8b784@yahoo.com,6,13,16,17,12,17,0,9,8,3,15,12,15,1,3,"P04,P06,P03,P11,P13,P02"
so5kw7nq@outlook.com,1,14,15,10,8,16,15,18,8,4,16,19,13,13,17,"P12,P08,P15,P06,P11,P03"
2hjnvic7@gmail.com,8,12,19,1,12,19,9,1,15,17,18,5,6,11,6,"P03,P06,P11,P10,P09,P02"
mdo1z0u4@yahoo.com,8,13,13,14,11,2,9,16,1,14,16,4,9,1,14,"P08,P11,P04,P10,P15,P02"
zfeu0q14@connect.np.edu.sg,8,13,0,20,18,7,14,19,10,8,5,17,18,17,3,"P04,P08,P05,P13,P12,P14"
bw1a8oq2@yahoo.com,20,9,15,6,13,15,2,13,11,10,17,5,18,13,14,"P01,P13,P11,P03,P06,P15"
il60srvd@yahoo.com,14,3,13,18,14,12,14,19,15,19,5,6,4,17,19,"P08,P10,P15,P04,P14,P09"
lib7qrfg@outlook.com,19,16,16,1,0,13,0,9,19,18,6,12,6,16,6,"P01,P09,P10,P02,P03,P14"
mp6mfxoz@yahoo.com,9,1,11,18,5,4,7,5,15,9,17,2,9,3,16,"P04,P11,P02,P09,P03,P01"
o00fyw2r@gmail.com,5,2,16,9,16,12,5,11,18,9,5,3,20,13,6,"P13,P09,P03,P05,P10,P06"
wm7i9d0l@gmail.com,10,16,6,3,19,17,13,12,18,17,8,8,9,14,6,"P05,P09,P06,P10,P02,P14"
w4ef3wrg@gmail.com,13,9,4,14,5,20,14,10,18,16,16,14,19,3,17,"P06,P13,P09,P15,P10,P11"
ehvoiepu@connect.np.edu.sg,1,12,3,16,2,3,11,6,17,7,5,11,8,16,8,"P09,P04,P14,P02,P07,P12"
sbnj35ss@connect.np.edu.sg,16,10,13,14,3,12,7,18,4,15,13,11,14,10,20,"P15,P08,P13,P10,P04,P13"
14wzjbtx@gmail.com,16,18,2,16,15,11,3,12,3,20,18,2,0,19,17,"P10,P14,P02,P11,P05,P01"
en85oq4d@connect.np.edu.sg,3,2,0,16,19,0,14,1,12,12,19,12,2,4,2,"P05,P11,P04,P07,P09,P10"
oo436m34@outlook.com,12,8,5,0,1,4,5,14,15,2,3,1,10,5,1,"P09,P08,P01,P03,P02,P03"
u0ph0wju@outlook.com,8,12,16,10,16,7,12,2,2,20,10,2,19,3,1,"P10,P13,P03,P05,P02,P07"
v88txujz@outlook.com,14,10,17,19,12,0,2,10,1,3,9,19,5,12,18,"P04,P12,P15,P03,P01,P13"
mc4nngdo@gmail.com,18,9,0,2,3,9,6,16,19,10,17,0,5,0,9,"P09,P01,P11,P08,P10,P01"
mfxqoc0m@outlook.com,14,11,12,10,18,14,18,19,19,14,0,7,15,11,8,"P08,P09,P05,P07,P13,P01"
7m4c4647@gmail.com,6,4,6,15,12,10,9,5,16,17,2,8,1,12,17,"P10,P15,P09,P04,P05,P14"
v2y9ayrd@gmail.com,5,1,5,5,15,15,16,20,20,15,11,19,2,20,3,"P08,P09,P14,P12,P07,P05"
drr07wgc@outlook.com,14,5,17,20,12,2,14,16,8,18,13,12,13,11,12,"P04,P10,P03,P08,P01,P07"
uxlfuhik@connect.np.edu.sg,15,10,16,4,19,0,9,1,7,9,12,1,3,15,10,"P05,P03,P01,P14,P11,P02"
t4e0p072@gmail.com,3,15,13,19,4,9,1,0,14,18,9,16,16,18,10,"P04,P10,P14,P12,P13,P02"
zdq9740y@connect.np.edu.sg,9,8,18,17,14,16,7,10,15,18,18,16,20,19,10,"P13,P14,P03,P10,P11,P04"
8v2m2nuw@outlook.com,2,4,19,10,7,3,7,9,16,13,12,4,15,15,13,"P03,P09,P13,P14,P10,P15"
jbqqaek0@gmail.com,3,0,5,11,0,12,13,3,4,7,6,15,2,14,15,"P12,P15,P14,P03,P06,P04"
umni660d@outlook.com,16,14,20,20,3,15,14,13,14,18,14,7,14,14,13,"P03,P04,P10,P01,P06,P02"
tvp5w0d8@outlook.com,2,9,20,6,7,0,19,17,11,15,17,17,16,4,20,"P03,P15,P07,P08,P15,P12"
4leu5iav@gmail.com,17,8,16,19,13,15,17,12,18,20,12,7,18,20,4,"P10,P14,P04,P09,P13,P01"
3gn6diqz@outlook.com,14,18,13,6,8,17,19,8,3,6,2,13,6,19,8,"P07,P14,P02,P06,P01,P03"
cu248zfe@outlook.com,13,20,2,9,7,1,20,5,5,9,17,11,1,20,5,"P02,P07,P14,P01,P01,P12"
2bu3vfqi@connect.np.edu.sg,3,4,12,5,5,8,16,4,13,15,9,10,11,19,5,"P14,P07,P10,P09,P03,P13"
5yuy5kat@yahoo.com,9,5,15,18,1,6,19,11,4,2,1,1,10,19,7,"P07,P14,P04,P03,P08,P13"
rmuj89lh@outlook.com,8,1,13,14,12,20,20,17,5,4,14,19,15,6,1,"P06,P07,P12,P08,P13,P04"
jl95ugxu@connect.np.edu.sg,19,3,3,16,19,13,1,18,9,12,3,16,20,3,6,"P13,P01,P12,P08,P04,P12"
i87i2i4c@gmail.com,20,6,14,17,13,6,10,9,16,1,12,17,3,6,19,"P01,P15,P04,P12,P09,P03"
enj522hw@connect.np.edu.sg,3,7,17,9,0,14,4,13,10,19,18,14,10,16,11,"P10,P11,P03,P14,P06,P12"
gxzmk22q@outlook.com,12,0,1,18,11,17,3,5,11,13,12,16,5,19,13,"P14,P04,P06,P12,P10,P15"
uiwj94z0@connect.np.edu.sg,20,17,1,8,15,9,15,3,10,3,4,6,12,3,15,"P01,P02,P05,P07,P15,P13"
lvda09sw@gmail.com,3,1,16,8,0,2,20,17,0,16,14,12,17,6,15,"P07,P08,P13,P03,P10,P15"
yssi24sq@connect.np.edu.sg,20,4,16,1,15,7,6,5,13,15,3,15,6,19,4,"P01,P14,P03,P03,P10,P12"
orif1xy5@gmail.com,17,3,8,15,13,1,5,4,6,7,14,6,11,18,18,"P14,P15,P01,P04,P11,P05"
1e62sa4a@yahoo.com,8,1,7,3,17,4,13,17,13,18,10,18,6,14,13,"P10,P12,P05,P08,P14,P07"
8y79gtfe@connect.np.edu.sg,8,1,14,11,12,16,0,3,17,1,2,4,19,17,19,"P13,P15,P09,P14,P06,P03"
6bwz94ru@connect.np.edu.sg,3,3,18,11,12,11,1,15,18,17,13,16,20,17,5,"P13,P03,P09,P10,P14,P12"
z83eq5mf@gmail.com,14,4,17,11,0,4,15,6,18,10,16,5,15,6,9,"P09,P03,P11,P07,P13,P01"
hi8lierr@gmail.com,11,2,2,8,16,5,0,3,5,20,15,16,16,18,11,"P10,P14,P05,P12,P13,P11"
9679j1dv@outlook.com,13,9,2,18,0,1,10,9,16,14,14,15,11,8,18,"P04,P15,P09,P04,P10,P11"
znvwigc0@yahoo.com,12,6,10,6,3,0,14,12,5,20,3,4,8,9,9,"P10,P07,P01,P08,P03,P14"
vdjwqd2k@outlook.com,15,2,17,2,10,12,6,8,1,8,1,4,2,17,3,"P03,P14,P01,P06,P05,P08"
z5zi6fay@yahoo.com,1,5,8,17,16,16,11,3,2,11,9,14,9,11,19,"P15,P04,P05,P06,P01,P07"
v3thwds9@connect.np.edu.sg,0,8,2,20,1,9,20,9,18,5,7,19,13,9,0,"P04,P07,P12,P09,P13,P06"
tngz8s7f@outlook.com,16,2,11,8,19,19,1,0,3,5,13,14,16,18,2,"P05,P06,P14,P01,P13,P12"
3ehdy8nf@gmail.com,20,19,18,9,1,12,4,18,9,9,11,5,8,19,13,"P01,P02,P14,P03,P08,P15"
0dospz2b@connect.np.edu.sg,10,13,8,15,1,7,19,8,17,6,0,16,11,9,7,"P07,P09,P12,P04,P02,P13"
e5t2d96h@yahoo.com,10,8,15,19,19,8,13,20,13,5,4,5,2,8,8,"P08,P04,P05,P03,P07,P09"
3cihuedc@gmail.com,19,5,2,18,8,3,3,0,7,20,6,19,8,12,15,"P10,P01,P12,P04,P15,P14"
gydmw6n2@gmail.com,12,11,8,4,20,0,6,16,10,11,16,2,16,15,3,"P05,P08,P11,P13,P14,P01"
otq0lmm7@yahoo.com,15,3,1,18,11,0,15,1,20,1,17,4,1,19,4,"P04,P14,P04,P11,P01,P07"
u2pvxctu@connect.np.edu.sg,9,4,8,13,4,0,8,7,1,17,0,18,6,15,18,"P12,P15,P10,P14,P04,P01"
cpfxsbf0@gmail.com,12,18,17,8,11,12,0,11,15,7,19,13,15,15,13,"P11,P02,P03,P09,P13,P14"
v6eeis5y@connect.np.edu.sg,19,10,4,3,2,2,13,18,19,1,19,15,2,12,3,"P01,P09,P11,P08,P01,P07"
c978xu44@yahoo.com,6,5,8,19,3,1,6,20,19,5,5,17,12,18,18,"P08,P04,P09,P14,P15,P12"
9xakbejg@connect.np.edu.sg,20,4,2,16,3,8,14,15,16,6,14,2,11,1,0,"P15,P04,P09,P08,P07,P11"
qpeyluq6@gmail.com,3,11,8,16,17,17,15,5,3,9,7,17,0,13,19,"P15,P05,P14,P12,P04,P07"
ivtt4quv@gmail.com,1,12,18,12,17,3,1,6,18,19,1,4,18,1,17,"P10,P03,P09,P13,P05,P15"
qdhvv368@gmail.com,19,6,10,9,4,3,8,0,19,9,12,5,14,10,15,"P01,P09,P15,P13,P11,P13"
1gxtd0pp@outlook.com,8,10,20,19,4,18,0,18,10,4,6,14,0,5,15,"P03,P04,P06,P08,P15,P12"
jt76mcrq@connect.np.edu.sg,8,9,2,8,18,1,9,6,6,2,12,11,4,3,0,"P05,P11,P12,P02,P07,P01"
nkyyz47k@gmail.com,5,14,9,9,5,9,6,16,2,13,14,2,2,16,16,"P08,P14,P15,P06,P11,P10"
4lyfrhgs@yahoo.com,14,19,1,13,6,15,18,7,11,3,20,16,20,4,20,"P11,P13,P15,P02,P07,P12"
v6eiqnml@gmail.com,2,4,11,2,19,3,11,11,15,20,19,20,13,20,1,"P10,P12,P14,P05,P11,P09"
5zj378fh@outlook.com,20,0,16,14,5,18,9,13,8,10,15,19,14,14,3,"P01,P12,P06,P03,P11,P04"
1y1khpji@connect.np.edu.sg,6,8,9,13,5,17,5,15,5,4,5,8,17,10,2,"P06,P13,P08,P04,P14,P03"
a9z0z2fs@yahoo.com,7,15,20,0,7,15,11,18,8,13,6,16,7,20,12,"P03,P14,P08,P12,P02,P06"
54okbtpr@connect.np.edu.sg,2,5,18,3,10,8,14,18,10,14,14,3,10,19,20,"P15,P14,P03,P08,P07,P10"
qhvtw56t@gmail.com,4,4,0,7,10,14,11,16,15,18,16,2,7,0,3,"P10,P08,P11,P09,P06,P03"
prpq9ntx@outlook.com,6,20,10,9,15,6,11,9,19,6,14,15,6,10,1,"P02,P09,P06,P12,P11,P07"
j2x2pl3q@gmail.com,4,4,3,8,1,20,14,7,16,13,3,14,17,20,13,"P06,P14,P13,P09,P07,P12"
jel8yv1h@yahoo.com,2,3,3,12,9,4,1,20,4,16,3,18,4,19,19,"P08,P14,P15,P12,P10,P04"
j4qrgthh@connect.np.edu.sg,20,14,8,19,17,2,19,4,7,6,2,4,2,14,17,"P01,P04,P07,P05,P15,P02"
b0kzam4p@connect.np.edu.sg,20,2,7,14,20,6,16,15,14,17,14,1,18,16,17,"P01,P05,P13,P10,P15,P07"
6j0h5mik@yahoo.com,0,20,7,8,19,14,17,16,13,11,2,1,6,5,14,"P02,P05,P07,P08,P06,P15"
jd1bh9ul@connect.np.edu.sg,5,16,8,18,1,1,7,20,8,2,4,14,20,5,15,"P08,P13,P04,P02,P15,P12"
91d0ra5c@yahoo.com,6,16,3,9,2,13,0,12,14,7,13,0,17,17,1,"P13,P14,P02,P09,P06,P11"
chrtb6he@connect.np.edu.sg,2,17,5,19,18,13,16,13,14,2,1,17,8,13,19,"P04,P15,P05,P15,P12,P07"
txvabyol@yahoo.com,11,18,16,9,17,8,9,3,1,8,8,18,17,10,7,"P02,P12,P05,P13,P03,P01"
sip9johk@outlook.com,3,8,14,8,17,6,1,9,1,10,18,19,8,16,16,"P12,P11,P05,P14,P15,P03"
2k9g4edf@yahoo.com,0,14,4,6,10,12,17,1,8,2,8,16,4,17,8,"P07,P14,P12,P02,P06,P05"
3n2u51pd@gmail.com,4,19,5,5,17,11,15,14,3,8,16,15,17,13,16,"P02,P05,P13,P11,P15,P07"
5rhvp32f@outlook.com,1,10,9,1,11,13,4,2,16,13,5,18,16,17,13,"P12,P14,P09,P13,P06,P10"
ykfhmv19@connect.np.edu.sg,19,1,19,13,14,13,7,18,4,15,4,14,10,11,5,"P01,P10,P08,P10,P05,P12"
2325k1jk@yahoo.com,9,5,15,4,0,16,10,13,5,4,13,12,19,12,17,"P13,P15,P06,P03,P08,P11"
c51estr9@connect.np.edu.sg,3,5,20,2,16,1,13,19,3,2,14,0,14,9,3,"P03,P08,P05,P11,P13,P07"
x08v9rcl@connect.np.edu.sg,5,15,15,4,7,8,6,2,4,13,17,3,3,11,4,"P11,P02,P03,P10,P14,P06"
fh6n0q2x@yahoo.com,6,15,13,0,19,9,1,5,7,9,16,13,11,11,16,"P04,P11,P15,P02,P03,P12"
lfpdw46c@outlook.com,11,6,15,8,6,0,6,18,15,15,18,9,14,12,7,"P08,P11,P03,P09,P10,P13"
ah6uw7xo@gmail.com,20,8,20,9,16,15,3,17,18,19,4,2,5,12,15,"P01,P03,P10,P09,P08,P05"
84ptwpd2@outlook.com,8,15,19,18,0,12,7,17,6,14,2,2,5,20,16,"P14,P03,P04,P08,P15,P02"
wznvpyrs@connect.np.edu.sg,3,15,3,19,1,18,17,19,0,4,12,0,12,15,12,"P04,P08,P06,P07,P02,P14"
x98ki994@connect.np.edu.sg,9,8,0,14,7,1,12,14,3,11,5,1,14,0,1,"P04,P08,P13,P07,P10,P01"
cdggddnp@yahoo.com,9,4,12,4,10,18,20,4,18,18,18,6,11,15,17,"P07,P06,P09,P10,P11,P15"
ryd5oka4@yahoo.com,3,13,6,15,5,13,14,14,4,19,2,20,19,13,14,"P12,P10,P13,P04,P07,P08"
n85lyvcz@connect.np.edu.sg,17,10,4,9,20,20,1,18,12,11,12,4,20,17,1,"P05,P06,P13,P08,P01,P14"
txzq6n4d@gmail.com,14,5,6,13,16,13,9,16,0,16,0,15,17,7,2,"P13,P05,P08,P10,P12,P01"
xflfmedw@outlook.com,7,4,4,7,5,4,2,11,5,10,16,6,16,17,3,"P14,P11,P13,P08,P10,P01"
xi26gsg4@connect.np.edu.sg,2,6,13,18,15,12,12,4,9,12,18,3,2,8,6,"P04,P11,P05,P03,P06,P07"
znrvwe2q@gmail.com,1,5,5,11,3,2,14,8,1,0,17,8,10,15,0,"P11,P14,P07,P04,P13,P08"
kyb6cp1x@outlook.com,12,11,0,12,6,10,18,17,14,10,17,13,9,18,4,"P07,P14,P08,P11,P09,P12"
gfc84ebr@gmail.com,2,4,20,15,17,14,1,9,13,19,13,8,4,17,0,"P03,P10,P05,P14,P04,P06"
954ussjf@gmail.com,18,20,16,4,14,17,3,10,0,7,3,17,12,16,4,"P02,P01,P06,P12,P03,P14"
tthzbf95@outlook.com,6,13,16,6,19,7,17,17,3,9,3,8,15,13,2,"P05,P07,P08,P03,P13,P02"
gkta5asy@gmail.com,9,18,2,3,12,19,6,12,10,12,6,9,11,1,7,"P06,P02,P05,P08,P10,P13"
dk8k8w3r@gmail.com,5,15,0,13,12,4,7,17,7,9,4,7,7,14,15,"P08,P02,P15,P14,P04,P05"
3sgbp12g@outlook.com,4,16,15,0,18,9,6,16,0,19,7,8,20,0,3,"P13,P10,P05,P02,P08,P03"
4bp6edrk@yahoo.com,5,2,15,6,17,20,19,16,3,19,8,9,3,5,4,"P06,P03,P10,P05,P08,P03"
qotqrc75@yahoo.com,9,19,9,16,15,14,7,7,2,11,1,17,12,8,7,"P02,P12,P04,P05,P06,P13"
7l1k39cw@gmail.com,19,18,18,9,18,2,2,5,16,19,16,0,2,1,10,"P01,P10,P02,P03,P05,P09"
p8ie90fo@outlook.com,15,14,6,4,4,13,17,5,1,6,1,1,4,1,17,"P07,P15,P01,P02,P06,P03"
btuxbety@outlook.com,3,13,5,2,16,8,20,14,0,14,0,2,4,18,10,"P07,P14,P05,P08,P10,P02"
zkrlm502@gmail.com,2,20,19,8,1,14,19,13,11,17,6,15,20,13,11,"P02,P13,P03,P07,P10,P01"
l4ktm2xz@outlook.com,0,18,18,20,15,2,11,9,0,2,13,15,16,2,20,"P04,P15,P02,P03,P13,P01"
vfakfjn3@connect.np.edu.sg,17,12,18,1,14,7,5,20,17,3,10,18,1,18,10,"P08,P03,P12,P14,P01,P09"
3saymz0k@yahoo.com,7,15,15,4,16,11,7,8,6,1,15,13,1,5,0,"P05,P02,P12,P11,P12,P06"
ga0sm5bx@connect.np.edu.sg,12,18,8,2,3,15,1,19,17,13,5,6,6,18,15,"P08,P02,P14,P09,P06,P15"
rfsiz8e8@connect.np.edu.sg,5,7,1,7,6,9,2,11,19,12,4,11,18,11,18,"P09,P13,P15,P10,P08,P12"
wahyrqiv@gmail.com,16,2,9,19,11,3,10,1,16,0,14,15,0,15,11,"P04,P01,P09,P12,P14,P11"
2x4rai6q@connect.np.edu.sg,5,1,15,15,3,0,16,10,7,8,5,3,9,17,9,"P14,P07,P03,P04,P08,P13"
jxv7nbut@gmail.com,9,7,8,9,14,19,9,6,10,3,18,19,14,20,7,"P14,P06,P12,P11,P05,P13"
u8hyhmmp@yahoo.com,4,13,7,1,11,9,12,14,6,18,1,4,14,8,9,"P10,P08,P13,P02,P13,P05"
vvvunakq@connect.np.edu.sg,14,19,20,10,13,6,13,1,19,0,13,7,0,1,8,"P03,P02,P09,P01,P05,P07"
nj2khj7v@connect.np.edu.sg,16,3,12,0,6,5,11,13,0,11,7,6,14,2,19,"P15,P01,P13,P08,P03,P07"
6vgijvn6@connect.np.edu.sg,6,18,19,5,8,10,15,17,1,0,15,17,3,20,8,"P14,P03,P02,P08,P12,P07"
q4eblmrm@gmail.com,20,16,12,11,18,14,19,11,6,19,15,12,3,3,1,"P01,P07,P10,P05,P02,P11"
jcq9dl43@connect.np.edu.sg,3,7,7,17,8,0,16,3,13,6,0,15,12,4,17,"P04,P15,P07,P12,P04,P13"
aknie26h@yahoo.com,5,16,11,20,19,1,15,14,3,4,14,12,7,13,7,"P04,P05,P02,P07,P08,P11"
kq36ucih@yahoo.com,10,14,13,1,7,6,19,13,4,7,14,13,17,17,9,"P07,P13,P14,P02,P01,P03"
q48suuaf@yahoo.com,8,6,20,11,7,8,0,8,5,19,12,8,13,14,5,"P03,P10,P14,P13,P11,P04"
nvo5r3pb@yahoo.com,7,0,4,3,8,18,19,4,6,6,14,11,13,17,13,"P07,P06,P14,P11,P13,P15"
limgi1ry@yahoo.com,18,8,9,20,11,9,13,11,7,3,10,14,0,6,1,"P04,P01,P12,P07,P05,P08"
c0k0wble@yahoo.com,6,10,1,5,10,14,10,10,7,2,16,9,4,13,10,"P11,P06,P14,P02,P05,P07"
tswx6xxu@connect.np.edu.sg,20,5,4,6,10,4,7,19,12,17,7,19,10,17,8,"P01,P14,P12,P10,P14,P09"
xs5eppqx@outlook.com,6,12,17,17,9,18,5,14,0,11,6,7,18,16,11,"P06,P13,P03,P04,P14,P08"
sha1ly3o@gmail.com,7,8,17,17,7,14,3,15,7,5,1,11,18,3,8,"P13,P03,P04,P08,P06,P12"
mc8w9wim@connect.np.edu.sg,3,11,3,20,7,5,18,1,5,13,13,14,18,13,1,"P04,P07,P13,P12,P10,P11"
2fr909pt@outlook.com,20,0,19,18,14,7,6,19,5,18,9,20,5,2,5,"P01,P12,P03,P08,P04,P10"
vsktkg2l@gmail.com,6,1,1,14,11,10,6,1,10,13,6,5,14,17,2,"P14,P04,P13,P10,P05,P06"
gxk4grg8@outlook.com,16,19,9,7,10,8,13,9,13,1,1,15,0,18,0,"P02,P14,P01,P10,P07,P09"
cfopzuej@connect.np.edu.sg,13,20,7,3,20,11,0,12,2,6,11,16,7,13,10,"P01,P05,P12,P01,P14,P08"
u3cxotyl@outlook.com,5,14,17,3,0,0,6,0,1,2,20,12,2,1,10,"P11,P03,P02,P12,P15,P07"
o3mdelpn@yahoo.com,20,14,3,6,12,16,20,11,9,20,1,14,3,12,9,"P01,P07,P10,P06,P02,P12"
7r7ypona@gmail.com,12,7,20,7,1,1,19,19,13,20,0,17,16,4,9,"P03,P10,P07,P08,P12,P13"
o83yzzoy@yahoo.com,7,8,7,0,12,9,6,15,2,17,3,15,18,13,7,"P13,P10,P08,P12,P14,P05"
kjb2yxgx@outlook.com,3,14,3,6,20,10,11,1,19,18,12,5,9,11,7,"P05,P09,P10,P02,P11,P07"
afx6jrh4@connect.np.edu.sg,3,17,20,1,5,8,20,8,15,17,9,4,14,5,16,"P03,P07,P02,P10,P15,P09"
5coxydwx@gmail.com,14,13,10,9,7,11,5,9,11,4,7,1,5,13,15,"P15,P07,P02,P14,P06,P09"
v7g2aq4n@outlook.com,19,20,6,5,17,9,5,9,12,7,7,15,20,8,19,"P02,P13,P01,P15,P13,P12"
ehzt9wvb@outlook.com,1,10,7,20,7,9,0,5,12,9,3,3,11,1,9,"P04,P09,P13,P02,P06,P10"
dttr4191@gmail.com,6,14,3,19,20,14,10,1,20,12,14,11,11,8,4,"P05,P09,P04,P02,P06,P11"
0btmvqwz@gmail.com,15,2,9,8,13,10,11,16,13,2,17,7,15,1,5,"P11,P08,P01,P13,P05,P09"
qcv45c61@gmail.com,12,6,18,7,8,12,3,8,14,16,15,15,15,0,8,"P03,P10,P11,P12,P13,P09"
